timestamp,location_id,parameter,value,unit,quality_index
2026-02-13T07:04:56.653703,SITE-100,co2,946.9,ppm,79.8
2026-02-13T07:19:56.653703,SITE-100,co2,980.63,ppm,75.8
2026-02-13T07:34:56.653703,SITE-100,co2,988.76,ppm,74.9
2026-02-13T07:49:56.653703,SITE-100,co2,979.01,ppm,76.0
2026-02-13T08:04:56.653703,SITE-100,co2,932.15,ppm,81.5
2026-02-13T08:19:56.653703,SITE-100,co2,954.35,ppm,78.9
2026-02-13T08:34:56.653703,SITE-100,co2,970.01,ppm,77.1
2026-02-13T08:49:56.653703,SITE-100,co2,947.85,ppm,79.7
2026-02-13T09:04:56.653703,SITE-100,co2,963.5,ppm,77.8
2026-02-13T09:19:56.653703,SITE-100,co2,972.93,ppm,76.7
2026-02-13T09:34:56.653703,SITE-100,co2,949.98,ppm,79.4
2026-02-13T09:49:56.653703,SITE-100,co2,939.77,ppm,80.6
2026-02-13T10:04:56.653703,SITE-100,co2,974.46,ppm,76.5
2026-02-13T10:19:56.653703,SITE-100,co2,964.48,ppm,77.7
2026-02-13T10:34:56.653703,SITE-100,co2,949.78,ppm,79.4
2026-02-13T10:49:56.653703,SITE-100,co2,957.9,ppm,78.5
2026-02-13T11:04:56.653703,SITE-100,co2,959.61,ppm,78.3
2026-02-13T11:19:56.653703,SITE-100,co2,955.22,ppm,78.8
2026-02-13T11:34:56.653703,SITE-100,co2,939.9,ppm,80.6
2026-02-13T11:49:56.653703,SITE-100,co2,939.25,ppm,80.7
2026-02-13T12:04:56.653703,SITE-100,co2,968.85,ppm,77.2
2026-02-13T12:19:56.653703,SITE-100,co2,951.55,ppm,79.2
2026-02-13T12:34:56.653703,SITE-100,co2,967.91,ppm,77.3
2026-02-13T12:49:56.653703,SITE-100,co2,960.62,ppm,78.2
2026-02-13T13:04:56.653703,SITE-100,co2,972.3,ppm,76.8
2026-02-13T13:19:56.653703,SITE-100,co2,964.86,ppm,77.7
2026-02-13T13:34:56.653703,SITE-100,co2,951.84,ppm,79.2
2026-02-13T13:49:56.653703,SITE-100,co2,987.75,ppm,75.0
2026-02-13T14:04:56.653703,SITE-100,co2,1010.71,ppm,72.3
2026-02-13T14:19:56.653703,SITE-100,co2,997.8,ppm,73.8
2026-02-13T14:34:56.653703,SITE-100,co2,976.99,ppm,76.2
2026-02-13T14:49:56.653703,SITE-100,co2,971.31,ppm,76.9
2026-02-13T15:04:56.653703,SITE-100,co2,972.2,ppm,76.8
2026-02-13T15:19:56.653703,SITE-100,co2,1043.93,ppm,68.4
2026-02-13T15:34:56.653703,SITE-100,co2,993.39,ppm,74.3
2026-02-13T15:49:56.653703,SITE-100,co2,1003.05,ppm,73.2
2026-02-13T16:04:56.653703,SITE-100,co2,1003.78,ppm,73.1
2026-02-13T16:19:56.653703,SITE-100,co2,1021.65,ppm,71.0
2026-02-13T16:34:56.653703,SITE-100,co2,1056.18,ppm,66.9
2026-02-13T16:49:56.653703,SITE-100,co2,1044.22,ppm,68.3
2026-02-13T17:04:56.653703,SITE-100,co2,1028.6,ppm,70.2
2026-02-13T17:19:56.653703,SITE-100,co2,1060.23,ppm,66.4
2026-02-13T17:34:56.653703,SITE-100,co2,1028.78,ppm,70.1
2026-02-13T17:49:56.653703,SITE-100,co2,1029.12,ppm,70.1
2026-02-13T18:04:56.653703,SITE-100,co2,1063.39,ppm,66.1
2026-02-13T18:19:56.653703,SITE-100,co2,1079.27,ppm,64.2
2026-02-13T18:34:56.653703,SITE-100,co2,1100.92,ppm,61.7
2026-02-13T18:49:56.653703,SITE-100,co2,1083.7,ppm,63.7
2026-02-13T19:04:56.653703,SITE-100,co2,1071.39,ppm,65.1
2026-02-13T19:19:56.653703,SITE-100,co2,1078.93,ppm,64.2
2026-02-13T19:34:56.653703,SITE-100,co2,1097.34,ppm,62.1
2026-02-13T19:49:56.653703,SITE-100,co2,1100.31,ppm,61.7
2026-02-13T20:04:56.653703,SITE-100,co2,1080.4,ppm,64.1
2026-02-13T20:19:56.653703,SITE-100,co2,1063.84,ppm,66.0
2026-02-13T20:34:56.653703,SITE-100,co2,1111.78,ppm,60.4
2026-02-13T20:49:56.653703,SITE-100,co2,1106.03,ppm,61.1
2026-02-13T21:04:56.653703,SITE-100,co2,1145.98,ppm,56.4
2026-02-13T21:19:56.653703,SITE-100,co2,1094.66,ppm,62.4
2026-02-13T21:34:56.653703,SITE-100,co2,1120.11,ppm,59.4
2026-02-13T21:49:56.653703,SITE-100,co2,1127.67,ppm,58.5
2026-02-13T22:04:56.653703,SITE-100,co2,1091.31,ppm,62.8
2026-02-13T22:19:56.653703,SITE-100,co2,1115.06,ppm,60.0
2026-02-13T22:34:56.653703,SITE-100,co2,1129.34,ppm,58.3
2026-02-13T22:49:56.653703,SITE-100,co2,1079.76,ppm,64.1
2026-02-13T23:04:56.653703,SITE-100,co2,1133.03,ppm,57.9
2026-02-13T23:19:56.653703,SITE-100,co2,1123.43,ppm,59.0
2026-02-13T23:34:56.653703,SITE-100,co2,1120.74,ppm,59.3
2026-02-13T23:49:56.653703,SITE-100,co2,1113.72,ppm,60.2
2026-02-14T00:04:56.653703,SITE-100,co2,1102.59,ppm,61.5
2026-02-14T00:19:56.653703,SITE-100,co2,1142.48,ppm,56.8
2026-02-14T00:34:56.653703,SITE-100,co2,1114.73,ppm,60.0
2026-02-14T00:49:56.653703,SITE-100,co2,1073.52,ppm,64.9
2026-02-14T01:04:56.653703,SITE-100,co2,1069.82,ppm,65.3
2026-02-14T01:19:56.653703,SITE-100,co2,1109.5,ppm,60.6
2026-02-14T01:34:56.653703,SITE-100,co2,1126.03,ppm,58.7
2026-02-14T01:49:56.653703,SITE-100,co2,1092.86,ppm,62.6
2026-02-14T02:04:56.653703,SITE-100,co2,1056.68,ppm,66.9
2026-02-14T02:19:56.653703,SITE-100,co2,1085.13,ppm,63.5
2026-02-14T02:34:56.653703,SITE-100,co2,1079.7,ppm,64.2
2026-02-14T02:49:56.653703,SITE-100,co2,1056.71,ppm,66.9
2026-02-14T03:04:56.653703,SITE-100,co2,1069.08,ppm,65.4
2026-02-14T03:19:56.653703,SITE-100,co2,1070.57,ppm,65.2
2026-02-14T03:34:56.653703,SITE-100,co2,1042.08,ppm,68.6
2026-02-14T03:49:56.653703,SITE-100,co2,1035.31,ppm,69.4
2026-02-14T04:04:56.653703,SITE-100,co2,1055.82,ppm,67.0
2026-02-14T04:19:56.653703,SITE-100,co2,1053.36,ppm,67.3
2026-02-14T04:34:56.653703,SITE-100,co2,1041.7,ppm,68.6
2026-02-14T04:49:56.653703,SITE-100,co2,1013.67,ppm,71.9
2026-02-14T05:04:56.653703,SITE-100,co2,1030.08,ppm,70.0
2026-02-14T05:19:56.653703,SITE-100,co2,1009.52,ppm,72.4
2026-02-14T05:34:56.653703,SITE-100,co2,987.65,ppm,75.0
2026-02-14T05:49:56.653703,SITE-100,co2,995.31,ppm,74.1
2026-02-14T06:04:56.653703,SITE-100,co2,1012.65,ppm,72.0
2026-02-14T06:19:56.653703,SITE-100,co2,975.69,ppm,76.4
2026-02-14T06:34:56.653703,SITE-100,co2,995.25,ppm,74.1
2026-02-14T06:49:56.653703,SITE-100,co2,982.95,ppm,75.5
2026-02-14T07:04:56.653703,SITE-100,co2,980.12,ppm,75.9
2026-02-14T07:19:56.653703,SITE-100,co2,957.53,ppm,78.5
2026-02-14T07:34:56.653703,SITE-100,co2,959.65,ppm,78.3
2026-02-14T07:49:56.653703,SITE-100,co2,978.73,ppm,76.0
2026-02-14T08:04:56.653703,SITE-100,co2,999.83,ppm,73.5
2026-02-14T08:19:56.653703,SITE-100,co2,954.0,ppm,78.9
2026-02-14T08:34:56.653703,SITE-100,co2,956.04,ppm,78.7
2026-02-14T08:49:56.653703,SITE-100,co2,957.14,ppm,78.6
2026-02-14T09:04:56.653703,SITE-100,co2,945.04,ppm,80.0
2026-02-14T09:19:56.653703,SITE-100,co2,936.46,ppm,81.0
2026-02-14T09:34:56.653703,SITE-100,co2,935.63,ppm,81.1
2026-02-14T09:49:56.653703,SITE-100,co2,961.31,ppm,78.1
2026-02-14T10:04:56.653703,SITE-100,co2,961.9,ppm,78.0
2026-02-14T10:19:56.653703,SITE-100,co2,949.62,ppm,79.5
2026-02-14T10:34:56.653703,SITE-100,co2,908.67,ppm,84.3
2026-02-14T10:49:56.653703,SITE-100,co2,985.26,ppm,75.3
2026-02-14T11:04:56.653703,SITE-100,co2,974.64,ppm,76.5
2026-02-14T11:19:56.653703,SITE-100,co2,959.26,ppm,78.3
2026-02-14T11:34:56.653703,SITE-100,co2,925.34,ppm,82.3
2026-02-14T11:49:56.653703,SITE-100,co2,915.65,ppm,83.5
2026-02-14T12:04:56.653703,SITE-100,co2,942.64,ppm,80.3
2026-02-14T12:19:56.653703,SITE-100,co2,954.14,ppm,78.9
2026-02-14T12:34:56.653703,SITE-100,co2,958.71,ppm,78.4
2026-02-14T12:49:56.653703,SITE-100,co2,931.38,ppm,81.6
2026-02-14T13:04:56.653703,SITE-100,co2,996.12,ppm,74.0
2026-02-14T13:19:56.653703,SITE-100,co2,983.72,ppm,75.4
2026-02-14T13:34:56.653703,SITE-100,co2,977.82,ppm,76.1
2026-02-14T13:49:56.653703,SITE-100,co2,982.75,ppm,75.6
2026-02-14T14:04:56.653703,SITE-100,co2,960.71,ppm,78.2
2026-02-14T14:19:56.653703,SITE-100,co2,979.25,ppm,76.0
2026-02-14T14:34:56.653703,SITE-100,co2,1010.31,ppm,72.3
2026-02-14T14:49:56.653703,SITE-100,co2,1010.17,ppm,72.3
2026-02-14T15:04:56.653703,SITE-100,co2,991.79,ppm,74.5
2026-02-14T15:19:56.653703,SITE-100,co2,1000.18,ppm,73.5
2026-02-14T15:34:56.653703,SITE-100,co2,995.28,ppm,74.1
2026-02-14T15:49:56.653703,SITE-100,co2,995.37,ppm,74.1
2026-02-14T16:04:56.653703,SITE-100,co2,991.59,ppm,74.5
2026-02-14T16:19:56.653703,SITE-100,co2,1035.87,ppm,69.3
2026-02-14T16:34:56.653703,SITE-100,co2,1053.54,ppm,67.2
2026-02-14T16:49:56.653703,SITE-100,co2,1026.72,ppm,70.4
2026-02-14T17:04:56.653703,SITE-100,co2,1039.84,ppm,68.8
2026-02-14T17:19:56.653703,SITE-100,co2,1033.9,ppm,69.5
2026-02-14T17:34:56.653703,SITE-100,co2,1029.13,ppm,70.1
2026-02-14T17:49:56.653703,SITE-100,co2,1055.44,ppm,67.0
2026-02-14T18:04:56.653703,SITE-100,co2,1055.96,ppm,66.9
2026-02-14T18:19:56.653703,SITE-100,co2,1069.41,ppm,65.4
2026-02-14T18:34:56.653703,SITE-100,co2,1048.66,ppm,67.8
2026-02-14T18:49:56.653703,SITE-100,co2,1057.72,ppm,66.7
2026-02-14T19:04:56.653703,SITE-100,co2,1091.08,ppm,62.8
2026-02-14T19:19:56.653703,SITE-100,co2,1097.65,ppm,62.0
2026-02-14T19:34:56.653703,SITE-100,co2,1123.18,ppm,59.0
2026-02-14T19:49:56.653703,SITE-100,co2,1099.49,ppm,61.8
2026-02-14T20:04:56.653703,SITE-100,co2,1063.98,ppm,66.0
2026-02-14T20:19:56.653703,SITE-100,co2,1088.95,ppm,63.1
2026-02-14T20:34:56.653703,SITE-100,co2,1065.1,ppm,65.9
2026-02-14T20:49:56.653703,SITE-100,co2,1098.55,ppm,61.9
2026-02-14T21:04:56.653703,SITE-100,co2,1117.61,ppm,59.7
2026-02-14T21:19:56.653703,SITE-100,co2,1076.41,ppm,64.5
2026-02-14T21:34:56.653703,SITE-100,co2,1107.39,ppm,60.9
2026-02-14T21:49:56.653703,SITE-100,co2,1133.31,ppm,57.8
2026-02-14T22:04:56.653703,SITE-100,co2,1143.64,ppm,56.6
2026-02-14T22:19:56.653703,SITE-100,co2,1103.93,ppm,61.3
2026-02-14T22:34:56.653703,SITE-100,co2,1119.63,ppm,59.5
2026-02-14T22:49:56.653703,SITE-100,co2,1094.61,ppm,62.4
2026-02-14T23:04:56.653703,SITE-100,co2,1109.02,ppm,60.7
2026-02-14T23:19:56.653703,SITE-100,co2,1112.33,ppm,60.3
2026-02-14T23:34:56.653703,SITE-100,co2,1107.4,ppm,60.9
2026-02-14T23:49:56.653703,SITE-100,co2,1110.2,ppm,60.6
2026-02-15T00:04:56.653703,SITE-100,co2,1076.75,ppm,64.5
2026-02-15T00:19:56.653703,SITE-100,co2,1103.11,ppm,61.4
2026-02-15T00:34:56.653703,SITE-100,co2,1073.19,ppm,64.9
2026-02-15T00:49:56.653703,SITE-100,co2,1118.87,ppm,59.5
2026-02-15T01:04:56.653703,SITE-100,co2,1095.4,ppm,62.3
2026-02-15T01:19:56.653703,SITE-100,co2,1094.62,ppm,62.4
2026-02-15T01:34:56.653703,SITE-100,co2,1066.84,ppm,65.7
2026-02-15T01:49:56.653703,SITE-100,co2,1077.41,ppm,64.4
2026-02-15T02:04:56.653703,SITE-100,co2,1099.48,ppm,61.8
2026-02-15T02:19:56.653703,SITE-100,co2,1062.24,ppm,66.2
2026-02-15T02:34:56.653703,SITE-100,co2,1086.4,ppm,63.4
2026-02-15T02:49:56.653703,SITE-100,co2,1059.03,ppm,66.6
2026-02-15T03:04:56.653703,SITE-100,co2,1047.45,ppm,67.9
2026-02-15T03:19:56.653703,SITE-100,co2,1059.0,ppm,66.6
2026-02-15T03:34:56.653703,SITE-100,co2,1053.89,ppm,67.2
2026-02-15T03:49:56.653703,SITE-100,co2,1069.32,ppm,65.4
2026-02-15T04:04:56.653703,SITE-100,co2,1047.25,ppm,68.0
2026-02-15T04:19:56.653703,SITE-100,co2,1042.83,ppm,68.5
2026-02-15T04:34:56.653703,SITE-100,co2,1035.16,ppm,69.4
2026-02-15T04:49:56.653703,SITE-100,co2,976.24,ppm,76.3
2026-02-15T05:04:56.653703,SITE-100,co2,1075.27,ppm,64.7
2026-02-15T05:19:56.653703,SITE-100,co2,995.79,ppm,74.0
2026-02-15T05:34:56.653703,SITE-100,co2,1034.22,ppm,69.5
2026-02-15T05:49:56.653703,SITE-100,co2,998.36,ppm,73.7
2026-02-15T06:04:56.653703,SITE-100,co2,1012.37,ppm,72.1
2026-02-15T06:19:56.653703,SITE-100,co2,997.61,ppm,73.8
2026-02-15T06:34:56.653703,SITE-100,co2,997.56,ppm,73.8
2026-02-15T06:49:56.653703,SITE-100,co2,986.39,ppm,75.1
2026-02-15T07:04:56.653703,SITE-100,co2,1012.95,ppm,72.0
2026-02-15T07:19:56.653703,SITE-100,co2,951.56,ppm,79.2
2026-02-15T07:34:56.653703,SITE-100,co2,960.07,ppm,78.2
2026-02-15T07:49:56.653703,SITE-100,co2,963.97,ppm,77.8
2026-02-15T08:04:56.653703,SITE-100,co2,959.44,ppm,78.3
2026-02-15T08:19:56.653703,SITE-100,co2,965.88,ppm,77.5
2026-02-15T08:34:56.653703,SITE-100,co2,929.34,ppm,81.8
2026-02-15T08:49:56.653703,SITE-100,co2,974.91,ppm,76.5
2026-02-15T09:04:56.653703,SITE-100,co2,961.23,ppm,78.1
2026-02-15T09:19:56.653703,SITE-100,co2,953.55,ppm,79.0
2026-02-15T09:34:56.653703,SITE-100,co2,948.7,ppm,79.6
2026-02-15T09:49:56.653703,SITE-100,co2,922.97,ppm,82.6
2026-02-15T10:04:56.653703,SITE-100,co2,957.9,ppm,78.5
2026-02-15T10:19:56.653703,SITE-100,co2,955.97,ppm,78.7
2026-02-15T10:34:56.653703,SITE-100,co2,923.68,ppm,82.5
2026-02-15T10:49:56.653703,SITE-100,co2,916.31,ppm,83.4
2026-02-15T11:04:56.653703,SITE-100,co2,926.45,ppm,82.2
2026-02-15T11:19:56.653703,SITE-100,co2,938.32,ppm,80.8
2026-02-15T11:34:56.653703,SITE-100,co2,944.88,ppm,80.0
2026-02-15T11:49:56.653703,SITE-100,co2,968.09,ppm,77.3
2026-02-15T12:04:56.653703,SITE-100,co2,947.16,ppm,79.7
2026-02-15T12:19:56.653703,SITE-100,co2,949.56,ppm,79.5
2026-02-15T12:34:56.653703,SITE-100,co2,949.17,ppm,79.5
2026-02-15T12:49:56.653703,SITE-100,co2,962.07,ppm,78.0
2026-02-15T13:04:56.653703,SITE-100,co2,948.52,ppm,79.6
2026-02-15T13:19:56.653703,SITE-100,co2,985.38,ppm,75.2
2026-02-15T13:34:56.653703,SITE-100,co2,937.89,ppm,80.8
2026-02-15T13:49:56.653703,SITE-100,co2,973.91,ppm,76.6
2026-02-15T14:04:56.653703,SITE-100,co2,973.71,ppm,76.6
2026-02-15T14:19:56.653703,SITE-100,co2,996.73,ppm,73.9
2026-02-15T14:34:56.653703,SITE-100,co2,973.22,ppm,76.7
2026-02-15T14:49:56.653703,SITE-100,co2,977.7,ppm,76.2
2026-02-15T15:04:56.653703,SITE-100,co2,986.35,ppm,75.1
2026-02-15T15:19:56.653703,SITE-100,co2,1002.63,ppm,73.2
2026-02-15T15:34:56.653703,SITE-100,co2,1029.68,ppm,70.0
2026-02-15T15:49:56.653703,SITE-100,co2,1044.92,ppm,68.2
2026-02-15T16:04:56.653703,SITE-100,co2,1029.63,ppm,70.0
2026-02-15T16:19:56.653703,SITE-100,co2,1036.45,ppm,69.2
2026-02-15T16:34:56.653703,SITE-100,co2,1027.92,ppm,70.2
2026-02-15T16:49:56.653703,SITE-100,co2,1050.86,ppm,67.5
2026-02-15T17:04:56.653703,SITE-100,co2,1029.22,ppm,70.1
2026-02-15T17:19:56.653703,SITE-100,co2,1059.79,ppm,66.5
2026-02-15T17:34:56.653703,SITE-100,co2,1043.37,ppm,68.4
2026-02-15T17:49:56.653703,SITE-100,co2,1057.38,ppm,66.8
2026-02-15T18:04:56.653703,SITE-100,co2,1051.31,ppm,67.5
2026-02-15T18:19:56.653703,SITE-100,co2,1089.86,ppm,63.0
2026-02-15T18:34:56.653703,SITE-100,co2,1080.8,ppm,64.0
2026-02-15T18:49:56.653703,SITE-100,co2,1070.01,ppm,65.3
2026-02-15T19:04:56.653703,SITE-100,co2,1089.86,ppm,63.0
2026-02-15T19:19:56.653703,SITE-100,co2,1096.31,ppm,62.2
2026-02-15T19:34:56.653703,SITE-100,co2,1062.44,ppm,66.2
2026-02-15T19:49:56.653703,SITE-100,co2,1089.9,ppm,63.0
2026-02-15T20:04:56.653703,SITE-100,co2,1103.51,ppm,61.4
2026-02-15T20:19:56.653703,SITE-100,co2,1085.47,ppm,63.5
2026-02-15T20:34:56.653703,SITE-100,co2,1135.75,ppm,57.6
2026-02-15T20:49:56.653703,SITE-100,co2,1080.12,ppm,64.1
2026-02-15T21:04:56.653703,SITE-100,co2,1087.8,ppm,63.2
2026-02-15T21:19:56.653703,SITE-100,co2,1089.48,ppm,63.0
2026-02-15T21:34:56.653703,SITE-100,co2,1127.38,ppm,58.5
2026-02-15T21:49:56.653703,SITE-100,co2,1100.21,ppm,61.7
2026-02-15T22:04:56.653703,SITE-100,co2,1125.74,ppm,58.7
2026-02-15T22:19:56.653703,SITE-100,co2,1113.69,ppm,60.2
2026-02-15T22:34:56.653703,SITE-100,co2,1108.21,ppm,60.8
2026-02-15T22:49:56.653703,SITE-100,co2,1096.42,ppm,62.2
2026-02-15T23:04:56.653703,SITE-100,co2,1095.53,ppm,62.3
2026-02-15T23:19:56.653703,SITE-100,co2,1124.09,ppm,58.9
2026-02-15T23:34:56.653703,SITE-100,co2,1097.5,ppm,62.1
2026-02-15T23:49:56.653703,SITE-100,co2,1088.68,ppm,63.1
2026-02-16T00:04:56.653703,SITE-100,co2,1084.44,ppm,63.6
2026-02-16T00:19:56.653703,SITE-100,co2,1095.1,ppm,62.3
2026-02-16T00:34:56.653703,SITE-100,co2,1091.87,ppm,62.7
2026-02-16T00:49:56.653703,SITE-100,co2,1057.4,ppm,66.8
2026-02-16T01:04:56.653703,SITE-100,co2,1093.27,ppm,62.6
2026-02-16T01:19:56.653703,SITE-100,co2,1096.8,ppm,62.1
2026-02-16T01:34:56.653703,SITE-100,co2,1083.9,ppm,63.7
2026-02-16T01:49:56.653703,SITE-100,co2,1083.68,ppm,63.7
2026-02-16T02:04:56.653703,SITE-100,co2,1090.71,ppm,62.9
2026-02-16T02:19:56.653703,SITE-100,co2,1108.52,ppm,60.8
2026-02-16T02:34:56.653703,SITE-100,co2,1055.36,ppm,67.0
2026-02-16T02:49:56.653703,SITE-100,co2,1098.37,ppm,62.0
2026-02-16T03:04:56.653703,SITE-100,co2,1060.59,ppm,66.4
2026-02-16T03:19:56.653703,SITE-100,co2,1036.84,ppm,69.2
2026-02-16T03:34:56.653703,SITE-100,co2,1069.7,ppm,65.3
2026-02-16T03:49:56.653703,SITE-100,co2,1044.11,ppm,68.3
2026-02-16T04:04:56.653703,SITE-100,co2,1045.47,ppm,68.2
2026-02-16T04:19:56.653703,SITE-100,co2,1019.49,ppm,71.2
2026-02-16T04:34:56.653703,SITE-100,co2,1040.46,ppm,68.8
2026-02-16T04:49:56.653703,SITE-100,co2,1056.24,ppm,66.9
2026-02-16T05:04:56.653703,SITE-100,co2,1027.39,ppm,70.3
2026-02-16T05:19:56.653703,SITE-100,co2,1014.15,ppm,71.9
2026-02-16T05:34:56.653703,SITE-100,co2,1025.74,ppm,70.5
2026-02-16T05:49:56.653703,SITE-100,co2,1001.81,ppm,73.3
2026-02-16T06:04:56.653703,SITE-100,co2,987.53,ppm,75.0
2026-02-16T06:19:56.653703,SITE-100,co2,962.66,ppm,77.9
2026-02-16T06:34:56.653703,SITE-100,co2,1005.24,ppm,72.9
2026-02-16T06:49:56.653703,SITE-100,co2,1012.86,ppm,72.0
2026-02-16T07:04:56.653703,SITE-100,co2,991.47,ppm,74.5
2026-02-16T07:19:56.653703,SITE-100,co2,972.34,ppm,76.8
2026-02-16T07:34:56.653703,SITE-100,co2,982.74,ppm,75.6
2026-02-16T07:49:56.653703,SITE-100,co2,968.81,ppm,77.2
2026-02-16T08:04:56.653703,SITE-100,co2,940.83,ppm,80.5
2026-02-16T08:19:56.653703,SITE-100,co2,967.47,ppm,77.4
2026-02-16T08:34:56.653703,SITE-100,co2,984.33,ppm,75.4
2026-02-16T08:49:56.653703,SITE-100,co2,938.43,ppm,80.8
2026-02-16T09:04:56.653703,SITE-100,co2,930.0,ppm,81.8
2026-02-16T09:19:56.653703,SITE-100,co2,928.69,ppm,81.9
2026-02-16T09:34:56.653703,SITE-100,co2,956.43,ppm,78.7
2026-02-16T09:49:56.653703,SITE-100,co2,940.89,ppm,80.5
2026-02-16T10:04:56.653703,SITE-100,co2,972.85,ppm,76.7
2026-02-16T10:19:56.653703,SITE-100,co2,956.87,ppm,78.6
2026-02-09T10:34:56.653703,SITE-100,humidity,85.98,%,62.0
2026-02-09T10:49:56.653703,SITE-100,humidity,83.86,%,64.9
2026-02-09T11:04:56.653703,SITE-100,humidity,84.18,%,64.4
2026-02-09T11:19:56.653703,SITE-100,humidity,83.17,%,65.8
2026-02-09T11:34:56.653703,SITE-100,humidity,88.24,%,59.0
2026-02-09T11:49:56.653703,SITE-100,humidity,86.59,%,61.2
2026-02-09T12:04:56.653703,SITE-100,humidity,86.9,%,60.8
2026-02-09T12:19:56.653703,SITE-100,humidity,88.11,%,59.2
2026-02-09T12:34:56.653703,SITE-100,humidity,87.04,%,60.6
2026-02-09T12:49:56.653703,SITE-100,humidity,86.38,%,61.5
2026-02-09T13:04:56.653703,SITE-100,humidity,85.68,%,62.4
2026-02-09T13:19:56.653703,SITE-100,humidity,87.3,%,60.3
2026-02-09T13:34:56.653703,SITE-100,humidity,87.24,%,60.3
2026-02-09T13:49:56.653703,SITE-100,humidity,86.42,%,61.4
2026-02-09T14:04:56.653703,SITE-100,humidity,86.58,%,61.2
2026-02-09T14:19:56.653703,SITE-100,humidity,89.78,%,57.0
2026-02-09T14:34:56.653703,SITE-100,humidity,88.07,%,59.2
2026-02-09T14:49:56.653703,SITE-100,humidity,87.69,%,59.7
2026-02-09T15:04:56.653703,SITE-100,humidity,89.08,%,57.9
2026-02-09T15:19:56.653703,SITE-100,humidity,89.32,%,57.6
2026-02-09T15:34:56.653703,SITE-100,humidity,92.26,%,53.7
2026-02-09T15:49:56.653703,SITE-100,humidity,90.5,%,56.0
2026-02-09T16:04:56.653703,SITE-100,humidity,91.52,%,54.6
2026-02-09T16:19:56.653703,SITE-100,humidity,92.35,%,53.5
2026-02-09T16:34:56.653703,SITE-100,humidity,92.38,%,53.5
2026-02-09T16:49:56.653703,SITE-100,humidity,89.88,%,56.8
2026-02-09T17:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T17:19:56.653703,SITE-100,humidity,94.92,%,50.1
2026-02-09T17:34:56.653703,SITE-100,humidity,92.95,%,52.7
2026-02-09T17:49:56.653703,SITE-100,humidity,94.6,%,50.5
2026-02-09T18:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T18:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T18:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T18:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T19:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T19:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T19:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T19:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T20:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T20:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T20:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T20:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T21:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T21:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T21:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T21:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T22:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T22:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T22:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T22:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T23:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T23:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T23:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-09T23:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T00:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T00:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T00:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T00:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T01:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T01:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T01:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T01:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T02:04:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T02:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T02:34:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T02:49:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T03:04:56.653703,SITE-100,humidity,93.3,%,52.3
2026-02-10T03:19:56.653703,SITE-100,humidity,95.0,%,50.0
2026-02-10T03:34:56.653703,SITE-100,humidity,92.31,%,53.6
2026-02-10T03:49:56.653703,SITE-100,humidity,92.7,%,53.1
2026-02-10T04:04:56.653703,SITE-100,humidity,92.39,%,53.5
2026-02-10T04:19:56.653703,SITE-100,humidity,91.68,%,54.4
